  x  y  lat    lon    sand clay color  fractional coverage of grid by vegetation class (Must/Should Add to 1.0)
  (Deg)     (Deg)  (%/100)   index  1    2    3    4    5    6    7    8    9    10   11   12   13   14   15   16   17   18
45  1  38.88126  -107.006  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46  1  38.88128  -107.0049  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47  1  38.8813  -107.0037  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48  1  38.88132  -107.0026  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
49  1  38.88134  -107.0014  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
50  1  38.88136  -107.0003  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
51  1  38.88138  -106.9991  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
52  1  38.8814  -106.998  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
53  1  38.88142  -106.9968  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
54  1  38.88144  -106.9957  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
55  1  38.88146  -106.9945  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
56  1  38.88148  -106.9934  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
57  1  38.8815  -106.9922  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
58  1  38.88152  -106.9911  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
59  1  38.88154  -106.9899  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
60  1  38.88156  -106.9887  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
61  1  38.88158  -106.9876  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
62  1  38.8816  -106.9864  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
63  1  38.88162  -106.9853  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64  1  38.88164  -106.9841  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
65  1  38.88166  -106.983  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
66  1  38.88168  -106.9818  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
67  1  38.8817  -106.9807  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
68  1  38.88172  -106.9795  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
69  1  38.88174  -106.9784  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
70  1  38.88176  -106.9772  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
71  1  38.88178  -106.9761  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
72  1  38.8818  -106.9749  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
73  1  38.88181  -106.9738  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
74  1  38.88183  -106.9726  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
75  1  38.88185  -106.9715  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
76  1  38.88187  -106.9703  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
77  1  38.88189  -106.9692  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
78  1  38.88191  -106.968  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
79  1  38.88193  -106.9669  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
80  1  38.88195  -106.9657  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
81  1  38.88197  -106.9645  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
82  1  38.88199  -106.9634  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
83  1  38.88201  -106.9622  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
84  1  38.88203  -106.9611  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
85  1  38.88205  -106.9599  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
86  1  38.88207  -106.9588  0.16  0.26  2  0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87  1  38.88209  -106.9576  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
88  1  38.88211  -106.9565  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
89  1  38.88212  -106.9553  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
90  1  38.88214  -106.9542  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
91  1  38.88216  -106.953  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
92  1  38.88218  -106.9519  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
93  1  38.8822  -106.9507  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
94  1  38.88222  -106.9496  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
95  1  38.88224  -106.9484  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
96  1  38.88226  -106.9473  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
97  1  38.88228  -106.9461  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
98  1  38.8823  -106.945  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
99  1  38.88232  -106.9438  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
100  1  38.88234  -106.9427  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
101  1  38.88236  -106.9415  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
102  1  38.88237  -106.9404  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
103  1  38.88239  -106.9392  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
104  1  38.88241  -106.938  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
105  1  38.88243  -106.9369  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
106  1  38.88245  -106.9357  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
107  1  38.88247  -106.9346  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
108  1  38.88249  -106.9334  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
109  1  38.88251  -106.9323  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
110  1  38.88253  -106.9311  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
111  1  38.88255  -106.93  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
112  1  38.88257  -106.9288  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
113  1  38.88258  -106.9277  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
114  1  38.8826  -106.9265  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
115  1  38.88262  -106.9254  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
116  1  38.88264  -106.9242  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
117  1  38.88266  -106.9231  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
118  1  38.88268  -106.9219  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
119  1  38.8827  -106.9208  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
120  1  38.88272  -106.9196  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
