  204.323533	   57.115599	  601.352780	   29.122037	   63.912678	  922.493462	 2759.502196	 2420.410867
  204.696315	   57.278093	  601.970703	   29.226059	   64.163347	  923.761398	 2764.906895	 2424.592200
  205.042214	   57.439971	  602.674254	   29.332216	   64.408887	  925.056039	 2770.321347	 2428.892440
  205.417036	   57.694924	  603.658136	   29.483261	   64.662809	  926.580222	 2775.729264	 2433.443987
  205.786754	   57.946326	  604.684148	   29.634042	   64.934266	  928.159332	 2781.096751	 2438.091153
  206.093540	   58.145593	  605.620141	   29.765873	   65.224574	  929.734100	 2786.386619	 2442.777743
  206.349867	   58.336078	  606.546198	   29.884587	   65.533785	  931.210305	 2791.590928	 2447.445643
  206.568422	   58.512275	  607.434313	   29.994287	   65.858171	  932.606555	 2796.701886	 2452.105571
  206.765680	   58.674156	  608.288808	   30.094741	   66.192323	  933.906496	 2801.720028	 2456.699769
  206.970978	   58.840079	  609.152056	   30.195833	   66.533303	  935.170853	 2806.663126	 2461.272276
  207.195991	   59.001538	  610.007762	   30.295175	   66.879349	  936.409986	 2811.549451	 2465.803497
  207.440925	   59.150972	  610.842043	   30.389720	   67.229438	  937.625826	 2816.402902	 2470.281743
  207.709533	   59.297925	  611.680808	   30.484563	   67.583545	  938.863017	 2821.252018	 2474.735780
  207.779781	   59.075891	  611.683267	   30.397882	   67.917124	  939.360483	 2826.081191	 2478.591664
  207.089902	   58.437601	  610.616703	   30.118086	   68.085439	  938.705631	 2829.825589	 2480.560080
  206.210601	   57.523440	  608.540762	   29.682947	   67.945557	  936.729854	 2832.231386	 2480.256669
  203.795284	   56.177870	  605.328035	   29.099604	   67.437533	  933.092459	 2833.028386	 2476.528287
  203.964048	   56.052574	  605.178030	   29.096821	   67.171983	  932.612030	 2836.913474	 2478.019331
  204.344845	   55.878500	  604.775247	   29.087801	   67.014043	  932.687351	 2840.609161	 2479.486805
  204.709426	   55.688482	  604.101896	   29.074148	   66.916492	  932.986549	 2844.468221	 2480.944765
  204.998623	   55.505122	  603.228893	   29.058223	   66.860834	  933.408730	 2848.394610	 2482.463349
  205.212564	   55.362390	  602.317381	   29.052148	   66.834994	  933.891085	 2852.280779	 2484.128778
  205.364237	   55.267046	  601.472038	   29.058125	   66.828810	  934.347487	 2856.082351	 2485.944828
  205.478364	   55.225031	  600.778256	   29.078394	   66.836399	  934.722961	 2859.817777	 2487.872051
  205.532729	   55.195250	  600.181583	   29.094115	   66.848054	  934.892770	 2863.474302	 2489.700611
  205.533083	   55.180306	  599.704746	   29.106141	   66.857070	  934.845629	 2867.062449	 2491.307474
  205.493704	   55.178953	  599.346459	   29.114962	   66.859602	  934.599779	 2870.582004	 2492.598354
  205.434057	   55.195362	  599.108253	   29.124542	   66.855062	  934.212980	 2874.026122	 2493.537520
  205.365497	   55.223200	  598.964850	   29.134287	   66.843941	  933.716554	 2877.370694	 2494.095441
  205.296032	   55.257007	  598.890874	   29.143535	   66.827757	  933.139595	 2880.592658	 2494.277262
  205.239267	   55.306265	  598.898071	   29.158442	   66.809278	  932.534537	 2883.672790	 2494.131984
  205.201629	   55.365874	  598.965711	   29.177893	   66.791472	  931.917604	 2886.596721	 2493.700560
  205.184468	   55.432571	  599.079507	   29.200754	   66.776899	  931.295487	 2889.358134	 2493.031202
  205.192260	   55.509329	  599.241262	   29.228204	   66.768000	  930.679472	 2891.964246	 2492.183103
  205.226357	   55.595097	  599.445696	   29.259304	   66.766455	  930.072015	 2894.428080	 2491.205545
  205.288754	   55.690886	  599.693437	   29.293771	   66.773066	  929.475300	 2896.765667	 2490.138882
  205.344808	   55.747697	  599.870617	   29.306262	   66.784072	  928.776366	 2898.982722	 2488.931198
  204.804732	   55.395846	  599.027634	   29.128455	   66.685584	  927.019192	 2900.071874	 2485.891792
  204.291452	   54.745562	  597.230384	   28.782613	   66.409705	  924.195055	 2900.460119	 2481.325846
  202.430122	   53.768375	  594.540968	   28.307083	   65.901825	  919.929083	 2898.780472	 2474.270673
  200.168824	   52.454069	  590.888579	   27.697824	   65.172929	  914.580020	 2896.144749	 2464.925117
  199.759026	   52.150656	  589.623096	   27.555293	   64.559533	  911.618979	 2895.778971	 2459.777247
  199.417953	   51.812313	  588.094324	   27.400902	   64.010276	  909.121782	 2894.991885	 2454.381314
  199.109319	   51.473366	  586.362156	   27.245682	   63.501872	  906.886820	 2894.051087	 2448.868095
  198.738636	   51.120890	  584.405891	   27.086157	   63.021354	  904.883104	 2893.352022	 2443.454923
  198.299049	   50.767532	  582.321673	   26.920424	   62.548424	  902.797609	 2891.721875	 2437.807777
  197.766756	   50.416467	  580.168165	   26.753746	   62.081614	  900.704084	 2889.656020	 2432.270951
  197.189592	   50.088045	  578.057114	   26.595756	   61.608543	  898.577326	 2887.162594	 2426.815015
  197.819749	   50.468433	  578.065610	   26.729620	   61.387044	  898.131213	 2885.206710	 2424.556396
  197.650225	   50.465506	  577.138359	   26.718136	   61.111561	  896.802585	 2882.442648	 2420.621708
  197.941328	   50.737700	  577.167332	   26.827932	   60.923111	  896.233267	 2879.891722	 2417.981313
  198.706861	   51.299690	  578.200030	   27.053014	   60.894863	  896.465748	 2877.537182	 2416.919035
  203.294575	   53.790922	  585.459930	   28.027026	   61.703635	  900.826159	 2876.597358	 2423.962858
  205.256082	   54.840153	  589.512311	   28.484244	   62.436811	  904.265092	 2877.742399	 2429.388409
  205.906907	   55.182062	  591.881109	   28.605918	   62.796123	  904.539204	 2875.496365	 2429.116604
  206.463412	   55.537010	  594.442961	   28.715877	   62.980798	  904.727406	 2873.329105	 2428.787954
  206.988005	   55.899986	  597.172615	   28.820853	   63.092960	  904.836974	 2870.979504	 2428.599429
  207.528501	   56.261000	  599.969090	   28.918290	   63.184164	  904.877835	 2868.535000	 2428.415486
  208.106039	   56.614251	  602.746317	   29.007814	   63.279287	  904.890453	 2866.117409	 2428.113751
  208.716347	   56.956635	  605.437506	   29.090673	   63.387421	  904.931498	 2863.808194	 2427.645591
  209.370730	   57.295228	  608.031901	   29.171550	   63.516345	  905.100124	 2861.697054	 2427.135838
  209.932145	   57.437568	  610.076444	   29.158264	   63.652172	  905.054874	 2859.543041	 2426.307566
  209.901047	   57.259972	  611.227653	   29.004366	   63.687064	  904.236701	 2856.937887	 2424.211039
  209.202576	   56.839872	  611.403924	   28.724168	   63.533898	  902.676713	 2852.915008	 2419.547873
  208.083327	   56.048387	  610.548538	   28.319246	   63.181138	  900.264253	 2847.873343	 2413.330638
  208.771063	   56.151833	  611.940958	   28.331480	   63.034044	  900.203903	 2845.848425	 2412.329469
  209.485283	   56.205475	  613.140364	   28.336104	   62.965222	  900.717482	 2844.025328	 2411.785166
  210.091924	   56.215806	  614.110610	   28.332853	   62.935795	  901.564173	 2842.423339	 2411.650749
  210.586991	   56.192230	  614.883202	   28.321743	   62.931224	  902.626338	 2840.981088	 2411.919567
  211.080508	   56.209174	  615.678491	   28.330013	   62.961660	  903.970020	 2839.822786	 2412.889627
  211.486325	   56.269042	  616.511700	   28.359765	   63.028145	  905.546815	 2838.723975	 2414.641106
  211.827275	   56.374461	  617.399561	   28.412932	   63.122301	  907.304482	 2837.688198	 2417.062296
  212.109074	   56.529574	  618.349121	   28.491445	   63.240770	  909.194227	 2836.694959	 2420.072282
  212.341354	   56.738348	  619.359523	   28.597001	   63.384424	  911.189327	 2835.740153	 2423.592515
  212.532418	   57.007456	  620.429526	   28.732278	   63.555975	  913.271196	 2834.810115	 2427.543114
  212.658517	   57.281098	  621.414899	   28.871030	   63.756508	  915.305983	 2833.902129	 2431.773507
  212.712160	   57.558165	  622.296350	   29.010846	   63.984563	  917.242832	 2833.022482	 2436.199549
  212.702614	   57.835740	  623.056084	   29.150088	   64.236354	  919.050089	 2832.188216	 2440.744859
  212.653712	   58.117620	  623.699773	   29.291281	   64.507586	  920.725767	 2831.430781	 2445.356701
  212.586889	   58.397872	  624.219197	   29.433284	   64.794062	  922.270374	 2830.793246	 2449.985295
  212.519433	   58.671078	  624.613770	   29.575041	   65.092077	  923.696514	 2830.328248	 2454.596221
